booking_id,date_key,arrival_date,channel_key,segment_key,hotel_key,country,booking_status,is_canceled,lead_time,total_nights,total_guests,adults,children,babies,meal,customer_type,deposit_type,reserved_room_type,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,agent_present,company_present,adr_clean,gross_booking_value,realized_revenue,required_car_parking_spaces,total_of_special_requests,valid_for_ml,invalid_guest_flag,adr_invalid_flag,children_missing_flag
B0021215,20160217,2016-02-17,4,6,2,CHE,Stayed,0,35,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,43.76,175.04,175.04,0,0,1,0,0,0
B0021216,20160220,2016-02-20,2,4,2,ESP,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,0,0,51.0,51.0,51.0,1,0,1,0,0,0
B0021217,20160220,2016-02-20,2,4,2,USA,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,0,0,46.0,46.0,46.0,1,0,1,0,0,0
B0021218,20160218,2016-02-18,4,7,2,ESP,Stayed,0,31,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,56.0,168.0,168.0,0,1,1,0,0,0
B0021219,20160216,2016-02-16,2,4,2,PRT,Stayed,0,0,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,46.2,231.0,231.0,1,0,1,0,0,0
B0021220,20160217,2016-02-17,4,6,2,GBR,Stayed,0,37,5,2.0,2,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,56.7,283.5,283.5,0,0,1,0,0,0
B0021221,20160217,2016-02-17,4,7,2,GBR,Stayed,0,26,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,48.0,240.0,240.0,0,1,1,0,0,0
B0021222,20160221,2016-02-21,2,4,2,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,0,0,55.0,55.0,55.0,0,0,1,0,0,0
B0021223,20160222,2016-02-22,4,7,2,PRT,Stayed,0,0,0,2.0,2,0.0,0,BB,Transient,No Deposit,E,1,0,0,1,0,0.0,0.0,0.0,0,1,1,0,0,0
B0021224,20160221,2016-02-21,1,3,2,PRT,Stayed,0,2,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,41.0,41.0,41.0,1,0,1,0,0,0
B0021225,20160519,2016-05-19,1,3,2,PRT,Stayed,0,3,2,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,1,53.0,106.0,106.0,1,0,1,0,0,0
B0021226,20160220,2016-02-20,4,7,2,ESP,Stayed,0,0,2,2.0,2,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,90.0,180.0,180.0,0,1,1,0,0,0
B0021227,20160215,2016-02-15,4,6,2,ESP,Stayed,0,42,7,2.0,2,0.0,0,HB,Transient,No Deposit,E,0,0,0,1,0,37.4,261.8,261.8,1,1,1,0,0,0
B0021228,20160216,2016-02-16,4,7,2,GBR,Stayed,0,0,7,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,45.5,318.5,318.5,0,0,1,0,0,0
B0021229,20160216,2016-02-16,4,7,2,GBR,Stayed,0,0,7,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,45.5,318.5,318.5,0,0,1,0,0,0
B0021230,20160218,2016-02-18,4,7,2,IRL,Stayed,0,68,5,3.0,3,0.0,0,BB,Transient,No Deposit,G,0,0,0,1,0,69.01,345.05,345.05,0,1,1,0,0,0
B0021231,20160221,2016-02-21,4,7,2,ESP,Stayed,0,6,2,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,43.0,86.0,86.0,0,1,1,0,0,0
B0021232,20160222,2016-02-22,4,6,2,PRT,Stayed,0,5,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,34.4,34.4,34.4,0,0,1,0,0,0
B0021233,20170223,2017-02-23,4,7,2,PRT,Stayed,0,7,1,1.0,1,0.0,0,BB,Group,No Deposit,D,1,0,1,1,0,48.96,48.96,48.96,0,0,1,0,0,0
B0021234,20160128,2016-01-28,1,3,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,39.0,39.0,39.0,1,0,1,0,0,0
B0021235,20160220,2016-02-20,1,3,2,PRT,Stayed,0,5,3,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,1,0,0,45.0,135.0,135.0,1,0,1,0,0,0
B0021236,20160315,2016-03-15,1,4,2,PRT,Stayed,0,4,2,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,2,0,0,40.0,80.0,80.0,1,0,1,0,0,0
B0021237,20160219,2016-02-19,4,6,2,GBR,Stayed,0,8,4,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,46.5,186.0,186.0,0,0,1,0,0,0
B0021238,20160222,2016-02-22,1,3,2,PRT,Stayed,0,3,1,1.0,1,0.0,0,BB,Transient,No Deposit,E,0,0,0,0,0,61.0,61.0,61.0,0,0,1,0,0,0
B0021239,20160222,2016-02-22,1,3,2,PRT,Stayed,0,3,1,1.0,1,0.0,0,BB,Transient,No Deposit,E,0,0,0,0,0,61.0,61.0,61.0,0,0,1,0,0,0
B0021240,20160222,2016-02-22,2,2,2,DEU,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,F,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0
B0021241,20160222,2016-02-22,2,2,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,F,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0
B0021242,20160220,2016-02-20,4,7,2,ESP,Stayed,0,29,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,56.0,168.0,168.0,0,2,1,0,0,0
B0021243,20160220,2016-02-20,4,7,2,PRT,Stayed,0,3,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,48.0,144.0,144.0,0,0,1,0,0,0
B0021244,20160221,2016-02-21,4,7,2,PRT,Stayed,0,29,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,48.0,96.0,96.0,0,1,1,0,0,0
B0021245,20160222,2016-02-22,4,7,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,43.0,43.0,43.0,0,0,1,0,0,0
B0021246,20160224,2016-02-24,4,7,2,PRT,Stayed,0,2,0,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,0.0,0.0,0.0,0,1,1,0,0,0
B0021247,20160217,2016-02-17,4,6,2,DEU,Stayed,0,9,7,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,26.1,182.70000000000002,182.70000000000002,0,0,1,0,0,0
B0021248,20160223,2016-02-23,4,7,2,ESP,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,43.0,43.0,43.0,0,1,1,0,0,0
B0021249,20161019,2016-10-19,4,7,2,ESP,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,1,0,66.0,66.0,66.0,0,1,1,0,0,0
B0021250,20160223,2016-02-23,4,6,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,34.0,34.0,34.0,0,0,1,0,0,0
B0021251,20160223,2016-02-23,2,4,2,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,40.0,40.0,40.0,0,0,1,0,0,0
B0021252,20160323,2016-03-23,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,0,53.0,53.0,53.0,0,0,1,0,0,0
B0021253,20160222,2016-02-22,4,7,2,GBR,Stayed,0,0,2,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,43.0,86.0,86.0,0,1,1,0,0,0
B0021254,20160214,2016-02-14,4,6,2,DEU,Stayed,0,16,10,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,57.64,576.4,576.4,0,0,1,0,0,0
B0021255,20160223,2016-02-23,2,4,2,FRA,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,40.0,40.0,40.0,0,0,1,0,0,0
B0021256,20160223,2016-02-23,2,4,2,FRA,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,40.0,40.0,40.0,1,0,1,0,0,0
B0021257,20160219,2016-02-19,4,7,2,POL,Stayed,0,31,5,3.0,3,0.0,0,HB,Transient,No Deposit,G,0,0,0,1,0,76.38,381.9,381.9,0,2,1,0,0,0
B0021258,20160222,2016-02-22,4,7,2,USA,Stayed,0,24,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,36.96,73.92,73.92,0,2,1,0,0,0
B0021259,20160222,2016-02-22,4,7,2,USA,Stayed,0,24,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,36.96,73.92,73.92,0,2,1,0,0,0
B0021260,20160223,2016-02-23,2,4,2,PRT,Stayed,0,1,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,30.0,30.0,30.0,0,0,1,0,0,0
B0021261,20160223,2016-02-23,2,4,2,PRT,Stayed,0,7,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,60.0,60.0,60.0,0,0,1,0,0,0
B0021262,20160223,2016-02-23,2,4,2,PRT,Stayed,0,39,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,38.0,38.0,38.0,0,0,1,0,0,0
B0021263,20161210,2016-12-10,2,7,2,PRT,Stayed,0,2,1,3.0,2,1.0,0,BB,Transient,No Deposit,A,1,0,1,1,0,82.5,82.5,82.5,0,1,1,0,0,0
B0021264,20160222,2016-02-22,4,7,2,PRT,Stayed,0,13,2,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,90.0,180.0,180.0,0,1,1,0,0,0
B0021265,20160207,2016-02-07,4,7,2,BRA,Stayed,0,27,17,2.0,2,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,61.6,1047.2,1047.2,0,1,1,0,0,0
B0021266,20160223,2016-02-23,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,40.0,40.0,40.0,0,0,1,0,0,0
B0021267,20160226,2016-02-26,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,0,40.0,40.0,40.0,0,0,1,0,0,0
B0021268,20160222,2016-02-22,4,7,2,FRA,Stayed,0,4,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,48.0,96.0,96.0,0,1,1,0,0,0
B0021269,20160222,2016-02-22,4,7,2,FRA,Stayed,0,4,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,48.0,96.0,96.0,0,1,1,0,0,0
B0021270,20160222,2016-02-22,2,4,2,PRT,Stayed,0,0,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,51.0,102.0,102.0,1,1,1,0,0,0
B0021271,20160329,2016-03-29,4,7,2,PRT,Stayed,0,2,3,2.0,2,0.0,0,BB,Transient,No Deposit,E,1,0,1,1,0,83.0,249.0,249.0,1,1,1,0,0,0
B0021272,20160223,2016-02-23,4,7,2,PRT,Stayed,0,6,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,43.0,43.0,43.0,0,0,1,0,0,0
B0021273,20160223,2016-02-23,4,7,2,PRT,Stayed,0,1,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,43.0,43.0,43.0,0,0,1,0,0,0
B0021274,20160224,2016-02-24,2,4,2,FRA,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,E,1,0,0,0,0,65.0,65.0,65.0,0,0,1,0,0,0
B0021275,20160221,2016-02-21,4,6,2,PRT,Stayed,0,13,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,29.0,87.0,87.0,0,0,1,0,0,0
B0021276,20160220,2016-02-20,4,7,2,IRL,Stayed,0,36,5,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,56.0,280.0,280.0,0,2,1,0,0,0
B0021277,20160222,2016-02-22,4,6,2,IRL,Stayed,0,20,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,36.1,108.30000000000001,108.30000000000001,0,0,1,0,0,0
B0021278,20160218,2016-02-18,4,6,2,GBR,Stayed,0,29,7,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,30.43,213.01,213.01,0,1,1,0,0,0
B0021279,20160224,2016-02-24,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,40.0,40.0,40.0,0,0,1,0,0,0
B0021280,20160323,2016-03-23,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,0,45.0,45.0,45.0,0,0,1,0,0,0
B0021281,20160220,2016-02-20,4,6,2,GBR,Stayed,0,28,5,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,40.5,202.5,202.5,0,0,1,0,0,0
B0021282,20160222,2016-02-22,4,7,2,ESP,Stayed,0,0,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,48.0,144.0,144.0,0,0,1,0,0,0
B0021283,20160224,2016-02-24,4,6,2,PRT,Stayed,0,1,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,25.0,25.0,25.0,1,0,1,0,0,0
B0021284,20160223,2016-02-23,4,2,2,PRT,Stayed,0,0,2,1.0,1,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
B0021285,20160223,2016-02-23,4,2,2,PRT,Stayed,0,0,2,1.0,1,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
B0021286,20160224,2016-02-24,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,45.0,45.0,45.0,0,0,1,0,0,0
B0021287,20160224,2016-02-24,4,7,2,FIN,Stayed,0,6,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,43.0,43.0,43.0,0,0,1,0,0,0
B0021288,20160224,2016-02-24,4,7,2,FIN,Stayed,0,6,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,54.0,54.0,54.0,1,1,1,0,0,0
B0021289,20160220,2016-02-20,4,7,2,CN,Stayed,0,0,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,48.0,240.0,240.0,0,1,1,0,0,0
B0021290,20160222,2016-02-22,4,6,2,GBR,Stayed,0,14,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,26.1,78.30000000000001,78.30000000000001,0,0,1,0,0,0
B0021291,20160222,2016-02-22,4,7,2,ESP,Stayed,0,0,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,60.0,180.0,180.0,0,2,1,0,0,0
B0021292,20160222,2016-02-22,4,7,2,ESP,Stayed,0,0,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,60.0,180.0,180.0,0,2,1,0,0,0
B0021293,20160224,2016-02-24,4,7,2,GBR,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,36.96,36.96,36.96,0,1,1,0,0,0
B0021294,20160225,2016-02-25,4,7,2,GBR,Stayed,0,10,4,2.0,2,0.0,0,BB,Group,No Deposit,D,0,0,0,1,0,58.0,232.0,232.0,0,1,1,0,0,0
B0021295,20160224,2016-02-24,4,7,2,GBR,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,36.96,36.96,36.96,0,1,1,0,0,0
B0021296,20160224,2016-02-24,4,7,2,GBR,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,36.96,36.96,36.96,0,1,1,0,0,0
B0021297,20160225,2016-02-25,4,7,2,GBR,Stayed,0,10,4,2.0,2,0.0,0,BB,Group,No Deposit,D,0,0,0,1,0,58.0,232.0,232.0,0,1,1,0,0,0
B0021298,20160224,2016-02-24,4,7,2,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,36.96,36.96,36.96,1,1,1,0,0,0
B0021299,20160221,2016-02-21,4,6,2,GBR,Stayed,0,6,4,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,47.0,188.0,188.0,0,0,1,0,0,0
B0021300,20160224,2016-02-24,4,6,2,ARG,Stayed,0,12,1,3.0,2,0.0,1,BB,Transient,No Deposit,A,0,0,0,1,0,36.0,36.0,36.0,1,1,1,0,0,0
B0021301,20160224,2016-02-24,2,4,2,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,45.0,45.0,45.0,0,0,1,0,0,0
B0021302,20160222,2016-02-22,4,6,2,GBR,Stayed,0,14,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,26.1,78.30000000000001,78.30000000000001,0,0,1,0,0,0
B0021303,20160222,2016-02-22,4,6,2,GBR,Stayed,0,14,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,28.1,84.30000000000001,84.30000000000001,0,0,1,0,0,0
B0021304,20160222,2016-02-22,4,6,2,GBR,Stayed,0,14,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,26.1,78.30000000000001,78.30000000000001,0,0,1,0,0,0
B0021305,20160225,2016-02-25,4,7,2,PRT,Stayed,0,3,0,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,0.0,0.0,0.0,0,2,1,0,0,0
B0021306,20160225,2016-02-25,1,3,2,PRT,Stayed,0,0,0,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,0,0,1,0.0,0.0,0.0,0,0,1,0,0,0
B0021307,20160225,2016-02-25,1,3,2,PRT,Stayed,0,7,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,33.0,33.0,33.0,0,0,1,0,0,0
B0021308,20160225,2016-02-25,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,40.0,40.0,40.0,1,0,1,0,0,0
B0021309,20160315,2016-03-15,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,0,46.0,46.0,46.0,1,0,1,0,0,0
B0021310,20170208,2017-02-08,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,2,0,0,50.0,50.0,50.0,1,0,1,0,0,0
B0021311,20170221,2017-02-21,2,3,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,3,0,1,38.5,38.5,38.5,1,0,1,0,0,0
B0021312,20160225,2016-02-25,4,7,2,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,48.0,48.0,48.0,1,0,1,0,0,0
B0021313,20160225,2016-02-25,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,40.0,40.0,40.0,0,0,1,0,0,0
B0021314,20160428,2016-04-28,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,0,50.4,50.4,50.4,1,0,1,0,0,0
B0021315,20161213,2016-12-13,2,7,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,2,1,0,43.0,43.0,43.0,1,0,1,0,0,0
B0021316,20170215,2017-02-15,2,7,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,3,1,0,60.0,60.0,60.0,0,0,1,0,0,0
B0021317,20160225,2016-02-25,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,40.0,40.0,40.0,1,0,1,0,0,0
B0021318,20160222,2016-02-22,2,4,2,PRT,Stayed,0,0,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,46.5,186.0,186.0,1,0,1,0,0,0
B0021319,20160311,2016-03-11,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,0,50.0,50.0,50.0,1,0,1,0,0,0
B0021320,20160224,2016-02-24,4,7,2,FRA,Stayed,0,42,2,4.0,2,2.0,0,BB,Transient,No Deposit,G,0,0,0,1,0,76.0,152.0,152.0,0,0,1,0,0,0
B0021321,20160223,2016-02-23,4,6,2,PRT,Stayed,0,0,3,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,34.4,103.19999999999999,103.19999999999999,0,0,1,0,0,0
B0021322,20160221,2016-02-21,4,7,2,NLD,Stayed,0,19,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,64.0,320.0,320.0,1,0,1,0,0,0
B0021323,20160223,2016-02-23,4,6,2,PRT,Stayed,0,0,3,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,34.4,103.19999999999999,103.19999999999999,0,0,1,0,0,0
B0021324,20160229,2016-02-29,4,6,2,PRT,Stayed,0,0,4,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,1,0,34.4,137.6,137.6,0,1,1,0,0,0
B0021325,20160225,2016-02-25,1,3,2,PRT,Stayed,0,2,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,45.0,45.0,45.0,0,0,1,0,0,0
B0021326,20160225,2016-02-25,2,4,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,0,0,55.0,55.0,55.0,0,0,1,0,0,0
B0021327,20160222,2016-02-22,4,6,2,PRT,Stayed,0,0,4,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,34.4,137.6,137.6,0,0,1,0,0,0
B0021328,20160222,2016-02-22,4,6,2,PRT,Stayed,0,0,4,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,34.4,137.6,137.6,0,0,1,0,0,0
B0021329,20160221,2016-02-21,4,6,2,GBR,Stayed,0,32,5,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,40.5,202.5,202.5,0,0,1,0,0,0
B0021330,20160225,2016-02-25,4,6,2,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,34.4,34.4,34.4,0,0,1,0,0,0
B0021331,20160224,2016-02-24,1,3,2,PRT,Stayed,0,35,2,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,38.0,76.0,76.0,0,0,1,0,0,0
B0021332,20160225,2016-02-25,1,3,2,PRT,Stayed,0,8,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,30.0,30.0,30.0,0,0,1,0,0,0
B0021333,20170406,2017-04-06,1,3,2,PRT,Stayed,0,8,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,1,45.0,45.0,45.0,0,0,1,0,0,0
B0021334,20160225,2016-02-25,1,3,2,PRT,Stayed,0,8,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,30.0,30.0,30.0,1,0,1,0,0,0
B0021335,20170406,2017-04-06,1,3,2,PRT,Stayed,0,8,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,1,45.0,45.0,45.0,0,0,1,0,0,0
B0021336,20160225,2016-02-25,2,4,2,ESP,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,45.0,45.0,45.0,0,0,1,0,0,0
B0021337,20160222,2016-02-22,4,6,2,ESP,Stayed,0,5,4,3.0,2,1.0,0,HB,Transient,No Deposit,C,0,0,0,1,0,87.0,348.0,348.0,1,1,1,0,0,0
B0021338,20160225,2016-02-25,1,3,2,PRT,Stayed,0,9,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,30.0,30.0,30.0,0,0,1,0,0,0
B0021339,20170313,2017-03-13,1,3,2,PRT,Stayed,0,4,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,1,35.0,35.0,35.0,0,0,1,0,0,0
B0021340,20160225,2016-02-25,4,7,2,PRT,Stayed,0,2,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,36.96,36.96,36.96,0,1,1,0,0,0
B0021341,20160218,2016-02-18,4,7,2,FRA,Stayed,0,8,8,2.0,2,0.0,0,HB,Transient,No Deposit,A,0,0,0,1,0,75.26,602.08,602.08,1,2,1,0,0,0
B0021342,20160223,2016-02-23,1,3,2,PRT,Stayed,0,0,3,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,1,30.0,90.0,90.0,0,0,1,0,0,0
B0021343,20160405,2016-04-05,1,3,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,1,0,42.0,42.0,42.0,0,0,1,0,0,0
B0021344,20160411,2016-04-11,1,3,2,PRT,Stayed,0,0,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,1,0,2,0,1,42.0,84.0,84.0,0,0,1,0,0,0
B0021345,20160426,2016-04-26,1,3,2,PRT,Stayed,0,0,3,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,3,0,1,42.0,126.0,126.0,0,0,1,0,0,0
B0021346,20160223,2016-02-23,1,3,2,PRT,Stayed,0,0,3,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,1,31.67,95.01,95.01,0,0,1,0,0,0
B0021347,20160226,2016-02-26,1,3,2,PRT,Stayed,0,13,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,35.0,35.0,35.0,0,1,1,0,0,0
B0021348,20160405,2016-04-05,1,3,2,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,2,1,0,42.0,42.0,42.0,0,1,1,0,0,0
B0021349,20160411,2016-04-11,1,3,2,PRT,Stayed,0,0,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,1,0,3,0,1,42.0,84.0,84.0,0,1,1,0,0,0
B0021350,20160426,2016-04-26,1,3,2,PRT,Stayed,0,0,3,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,4,0,1,42.0,126.0,126.0,0,1,1,0,0,0
B0021351,20160225,2016-02-25,2,4,2,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,0,0,65.0,65.0,65.0,0,0,1,0,0,0
B0021352,20160220,2016-02-20,2,4,2,GBR,Stayed,0,30,7,3.0,2,0.0,1,BB,Transient,No Deposit,A,0,0,0,0,0,48.0,336.0,336.0,0,1,1,0,0,0
B0021353,20160226,2016-02-26,4,6,2,GBR,Stayed,0,93,9,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,22.5,202.5,202.5,0,0,1,0,0,0
